num_cards,mcts_heads,player_0_heads,player_1_heads,player_2_heads,player_3_heads,winner
6,35,59,62,79,58,0
6,19,44,79,27,52,0
6,69,41,54,48,22,4
6,10,65,63,68,19,0
6,52,77,59,47,37,4
6,22,71,47,55,44,0
6,66,39,47,21,43,3
6,46,45,56,66,36,4
6,15,33,90,48,29,0
6,56,73,60,45,62,3
6,59,30,75,63,24,4
6,73,26,61,63,60,1
6,38,41,53,72,60,0
6,22,42,11,45,67,2
6,66,64,41,49,27,4
6,27,17,70,24,37,1
7,41,64,10,70,45,2
7,78,33,52,72,25,4
7,50,17,76,34,44,1
7,56,59,35,69,44,2
7,45,63,40,29,69,3
7,38,43,54,85,47,0
7,28,57,39,74,51,0
7,73,59,40,76,62,2
7,44,46,27,69,60,2
7,68,38,46,26,49,3
7,8,27,69,69,42,0
7,64,32,63,76,71,1
7,61,59,69,44,11,4
7,28,49,42,75,53,0
7,23,60,76,69,43,0
7,29,42,67,25,53,3
7,58,62,74,41,65,3
7,43,64,39,52,66,2
7,36,66,63,52,49,0
7,45,67,84,40,60,3
7,26,74,45,31,56,0
7,17,66,22,44,48,0
7,35,67,59,13,36,3
7,48,75,68,67,49,0
7,45,27,72,29,74,1
7,35,77,31,54,13,4
7,44,47,86,60,35,4
7,52,49,51,24,70,3
7,27,24,34,4,71,3
7,22,36,41,73,30,0
7,56,88,72,56,37,4
7,24,26,75,44,36,0
7,79,12,19,47,47,1
7,10,28,82,21,37,0
7,57,35,72,47,56,1
7,21,71,30,49,25,0
7,47,46,57,41,77,3
7,37,32,68,46,51,1
7,18,41,64,54,71,0
7,24,54,20,49,67,2
7,59,67,62,72,58,4
7,67,39,22,71,41,2
7,31,73,58,66,53,0
7,47,62,67,45,51,3
7,43,72,54,66,80,0
7,14,21,66,52,8,4
7,18,41,15,67,47,2
7,57,38,78,48,55,1
7,31,31,70,29,48,3
7,78,51,61,52,42,4
7,11,10,67,14,20,1
7,19,38,73,33,33,0
7,27,65,30,57,66,0
7,10,45,68,54,16,0
7,26,36,35,71,56,0
7,37,40,69,18,64,3
7,25,71,72,33,46,0
7,41,77,56,19,45,3
7,73,59,67,50,54,3
7,27,22,66,38,32,1
7,20,30,35,70,37,0
7,25,44,71,46,23,4
7,43,52,73,38,47,3
7,44,37,68,58,56,1
7,54,76,57,70,67,0
7,75,73,30,51,36,2
7,24,35,61,76,67,0
7,44,52,54,62,76,0
7,24,49,42,67,48,0
7,42,71,23,47,43,2
7,71,48,40,62,45,2
7,28,71,31,25,31,3
7,22,42,42,84,22,-1
7,43,67,34,42,45,2
7,38,84,36,58,43,2
7,56,39,61,67,33,4
7,20,46,79,49,34,0
7,49,26,23,69,37,2
7,67,74,53,52,62,3
7,30,37,36,45,66,0
7,39,71,25,38,54,2
7,36,28,72,50,24,4
7,52,47,64,48,76,1
7,49,71,66,54,58,0
7,46,57,78,67,63,0
7,20,66,69,30,32,0
7,31,53,74,73,71,0
7,4,50,39,26,77,0
7,27,43,54,74,70,0
7,35,62,43,53,67,0
7,31,78,52,34,34,0
7,81,72,41,75,48,2
7,49,17,68,46,40,1
7,67,30,67,48,48,1
7,18,69,32,32,16,4
7,49,57,29,42,72,2
7,74,61,68,51,46,4
7,58,64,71,62,55,4
7,41,62,57,68,48,0
7,67,35,45,47,39,1
7,36,65,70,65,32,4
7,40,23,41,52,71,1
7,22,54,55,62,70,0
7,26,40,31,33,72,0
7,67,34,40,33,18,4
7,60,58,55,73,56,2
7,36,44,48,44,89,0
7,38,11,27,69,11,-1
7,6,71,28,25,40,0
7,61,72,40,30,71,3
7,38,30,42,30,76,-1
7,29,70,63,54,35,0
7,55,74,65,52,43,4
7,69,24,41,7,41,3
7,56,46,66,38,54,3
7,49,72,72,59,48,4
7,20,49,28,56,67,0
7,56,32,23,64,74,2
7,74,44,58,61,44,-1
7,20,54,29,72,32,0
7,7,66,17,41,56,0
7,16,68,37,31,41,0
7,52,40,14,28,68,2
7,55,72,37,20,17,4
7,25,32,65,60,68,0
7,46,68,65,59,75,0
7,61,57,62,75,62,1
7,45,50,66,33,62,3
7,55,58,47,30,67,3
7,27,41,8,11,85,2
7,24,21,35,61,70,1
7,15,67,33,14,4,4
7,23,53,71,55,47,0
7,51,62,45,75,31,4
7,52,60,30,38,80,2
7,47,58,44,37,79,3
7,40,71,59,60,76,0
7,19,62,50,26,75,0
7,78,50,52,45,53,3
7,52,64,73,49,78,3
7,15,20,6,26,71,2
7,46,91,38,58,52,2
7,13,69,51,45,34,0
7,53,28,75,70,37,1
7,20,22,72,28,15,4
7,45,40,49,42,74,1
7,34,54,74,40,41,0
7,35,86,48,22,33,3
7,43,20,76,63,52,1
7,16,69,66,38,62,0
7,15,26,55,67,51,0
7,22,54,37,66,45,0
7,24,25,78,33,31,0
7,43,45,75,58,52,0
7,73,60,68,44,38,4
7,45,38,54,68,47,1
7,33,72,29,38,34,2
7,55,40,36,83,55,2
7,41,41,23,76,34,2
7,43,35,73,62,49,1
7,23,55,49,70,23,-1
7,47,55,73,57,34,4
7,58,75,25,75,58,2
7,46,32,76,65,26,4
7,27,48,75,27,24,4
7,7,74,65,60,32,0
7,16,41,48,73,40,0
7,51,52,69,73,30,4
7,51,38,77,42,57,1
7,46,35,54,54,70,1
7,60,68,59,57,59,3
7,59,14,25,2,72,3
7,40,60,72,63,64,0
7,15,38,34,69,65,0
7,49,53,89,41,59,3
7,31,51,69,30,34,3
7,29,64,61,85,74,0
7,28,41,76,43,45,0
7,22,79,44,35,12,4
7,29,52,37,74,50,0
7,48,56,67,53,19,4
7,19,36,65,70,55,0
7,18,34,45,16,76,3
7,26,69,32,32,57,0
7,70,21,76,41,49,1
7,47,57,66,42,65,3
7,32,34,39,51,73,0
7,40,50,65,48,71,0
7,40,71,42,39,42,3
7,50,81,51,58,52,0
7,56,74,22,21,35,3
7,36,41,13,66,27,2
7,23,36,17,67,59,2
7,23,69,55,72,35,0
7,24,67,31,40,35,0
7,28,38,28,73,31,-1
7,16,66,27,12,33,3
7,57,56,44,41,66,3
7,52,19,33,47,66,1
7,32,37,85,41,59,0
7,73,32,54,50,58,1
7,14,24,66,60,40,0
7,13,81,29,33,32,0
7,31,66,31,54,71,-1
7,30,36,34,34,74,0
7,67,21,68,66,29,1
7,41,41,79,60,19,4
7,51,70,52,50,34,4
7,49,28,30,58,68,1
7,48,48,46,13,67,3
7,23,77,37,37,46,0
7,74,56,36,54,54,2
7,21,73,43,54,64,0
7,53,45,74,59,49,1
7,21,39,25,48,66,0
7,29,22,35,47,71,1
7,17,38,69,45,73,0
7,27,39,15,80,30,2
7,27,75,56,75,35,0
7,34,41,50,78,60,0
7,55,47,83,54,56,1
7,45,49,43,37,70,3
7,48,74,35,35,41,-1
7,28,78,44,29,33,0
7,35,74,66,61,48,0
7,38,18,56,69,68,1
7,8,20,15,71,40,0
7,9,26,80,39,36,0
7,20,44,68,21,30,0
7,40,70,42,46,70,0
7,35,69,24,21,34,3
7,24,74,68,26,28,0
7,45,53,79,36,51,3
7,20,21,67,52,63,0
7,54,33,66,27,66,3
7,53,57,77,26,32,3
7,30,33,34,70,58,0
7,37,48,65,55,66,0
7,43,38,13,32,83,2
7,22,55,36,36,80,0
7,35,30,73,37,39,1
7,45,71,63,61,30,4
7,35,52,64,71,43,0
7,45,25,55,63,69,1
7,20,74,17,71,56,2
7,70,67,24,36,32,2
7,28,39,33,72,21,4
7,51,54,38,63,68,2
7,37,64,45,67,44,0
7,71,63,48,27,39,3
7,40,66,72,60,32,4
7,80,49,71,54,16,4
7,60,67,56,56,27,4
7,71,63,53,54,43,4
7,57,37,75,28,35,3
7,66,56,51,24,56,3
7,17,44,8,17,70,2
7,62,34,51,66,55,1
7,28,18,69,44,49,1
7,70,14,12,26,69,2
7,35,23,72,39,37,1
7,55,59,74,36,63,3
7,70,45,38,48,32,4
7,26,73,39,67,58,0
7,33,75,36,65,39,0
7,59,59,69,75,56,4
7,46,30,38,67,38,1
7,29,75,74,52,72,0
7,52,53,36,75,31,4
7,29,75,64,31,38,0
7,38,64,27,41,66,2
7,63,54,75,72,48,4
7,32,26,40,68,48,1
7,18,67,78,23,60,0
7,28,35,89,63,32,0
7,66,65,70,53,38,4
7,7,74,67,46,35,0
7,40,11,17,39,77,1
7,11,56,51,64,66,0
7,57,28,35,33,67,1
7,17,56,9,12,74,2
7,46,71,24,58,50,2
7,49,32,67,42,22,4
7,40,55,52,66,75,0
7,62,58,70,66,48,4
7,48,67,41,51,44,2
7,31,73,59,24,69,3
7,69,44,61,64,46,1
7,32,44,52,36,75,0
7,25,31,42,29,66,0
7,31,67,29,36,35,2
7,65,72,38,61,16,4
7,16,1,71,9,35,1
7,34,73,21,28,40,2
7,18,67,38,44,50,0
7,22,67,47,15,43,3
7,31,70,24,22,39,3
7,58,47,37,83,71,2
7,46,66,44,43,18,4
7,70,63,57,50,57,3
7,20,30,72,68,51,0
7,40,21,49,42,69,1
7,10,81,18,44,25,0
7,26,42,75,29,46,0
7,70,26,42,25,56,3
7,46,54,52,53,66,0
7,30,76,62,32,21,4
7,67,43,46,33,58,3
7,23,44,73,70,51,0
7,9,33,27,66,25,0
7,48,60,71,53,63,0
7,41,77,24,59,66,2
7,70,50,53,63,69,1
7,30,7,13,72,58,1
7,38,69,29,65,41,2
7,47,32,63,49,69,1
7,68,71,37,48,51,2
7,44,26,36,18,82,3
7,24,36,50,66,42,0
7,42,59,77,56,43,0
7,60,61,50,76,52,2
7,27,19,48,20,66,1
7,57,53,53,70,31,4
7,71,48,43,35,44,3
7,61,44,27,60,68,2
7,34,22,64,62,73,1
7,50,56,57,68,62,0
7,17,49,78,44,24,0
7,26,58,78,68,59,0
7,2,74,25,21,35,0
7,15,48,44,50,68,0
7,21,53,64,21,73,-1
7,26,36,7,9,67,2
7,65,27,25,34,66,2
7,39,27,32,55,75,1
7,26,67,38,69,90,0
7,53,31,70,34,41,1
7,60,77,60,42,66,3
7,38,17,70,38,24,1
7,34,26,69,38,61,1
7,28,74,37,30,31,0
7,25,33,70,31,32,0
7,35,41,71,23,34,3
7,23,67,30,25,20,4
7,15,48,73,24,67,0
7,47,66,82,53,41,4
7,13,67,34,19,38,0
7,27,35,46,40,70,0
7,26,70,32,44,36,0
7,24,38,49,43,67,0
7,31,67,60,61,74,0
7,44,74,42,52,71,2
7,18,69,49,58,68,0
7,62,65,56,67,80,2
7,40,74,67,47,28,4
7,35,38,69,32,46,3
7,47,75,46,25,42,3
7,46,70,58,64,52,0
7,64,23,47,72,73,1
7,65,25,57,56,67,1
7,43,40,69,36,35,4
7,37,35,72,57,35,-1
7,53,54,81,50,37,4
7,41,27,43,40,72,1
7,74,52,50,47,52,3
7,40,78,22,29,52,2
7,44,51,43,71,42,4
7,32,45,41,76,23,4
7,45,50,44,69,43,4
7,75,58,42,25,57,3
7,20,68,53,59,28,0
7,39,40,37,62,88,2
7,66,48,72,70,57,1
7,22,63,42,60,74,0
7,53,55,46,59,67,2
7,16,65,18,73,60,0
7,48,39,77,54,52,1
7,38,13,57,52,67,1
7,43,77,76,57,25,4
7,49,47,71,61,40,4
7,43,73,37,38,51,2
7,59,50,23,80,26,2
7,69,45,44,55,41,4
7,52,54,35,72,74,2
7,55,52,37,74,41,2
7,53,40,72,29,50,3
7,74,52,14,51,27,2
7,57,51,57,46,78,3
7,20,60,77,48,17,4
7,68,51,21,30,41,2
7,64,96,28,58,50,2
7,18,14,67,29,42,1
7,16,45,36,67,31,0
7,42,11,82,12,23,1
7,22,41,72,32,35,0
7,24,47,21,26,77,2
7,48,41,69,64,40,4
7,32,26,71,35,37,1
7,18,39,80,46,28,0
7,48,26,29,51,73,1
7,51,45,88,30,41,3
7,63,63,29,66,64,2
7,33,78,56,68,61,0
7,18,30,66,70,40,0
7,19,20,66,41,60,0
7,70,39,76,40,39,-1
7,21,30,35,70,57,0
7,9,15,71,20,44,0
7,52,76,33,21,40,3
7,23,21,40,73,29,1
7,80,58,20,37,56,2
7,75,67,72,57,70,3
7,39,56,75,41,78,0
7,68,40,37,29,67,3
7,61,52,70,23,47,3
7,30,87,39,55,38,0
7,66,59,43,47,47,2
7,72,36,37,38,46,1
7,47,64,30,50,71,2
7,42,40,74,48,59,1
7,21,28,72,56,67,0
7,51,18,27,46,86,1
7,64,37,55,74,36,4
7,51,48,75,29,46,3
7,19,17,70,36,52,1
7,34,73,14,24,60,2
7,25,56,34,76,49,0
7,15,20,67,27,26,0
7,10,17,37,73,42,0
7,42,47,45,69,50,0
7,58,61,52,66,35,4
7,23,73,20,16,27,3
7,51,53,67,57,66,0
7,62,71,47,51,65,2
7,65,33,47,35,76,1
7,56,34,27,57,66,2
7,69,19,61,79,64,1
7,70,31,47,48,5,4
7,17,70,26,38,30,0
7,33,25,14,40,67,2
7,30,43,70,41,43,0
7,47,65,43,62,77,2
7,59,77,62,67,64,0
7,16,42,50,78,47,0
7,26,69,36,31,42,0
7,18,39,46,24,69,0
7,39,50,19,66,75,2
7,61,63,25,52,70,2
7,14,22,37,76,10,4
7,49,45,14,70,57,2
7,27,47,53,69,65,0
7,37,43,52,57,66,0
7,62,80,46,49,18,4
7,42,65,37,70,45,2
7,37,79,33,69,38,2
7,12,68,13,58,40,0
7,62,67,46,51,47,2
7,57,55,40,70,15,4
7,48,44,76,39,43,3
7,20,70,16,59,49,2
7,47,30,44,71,42,1
7,64,62,73,37,67,3
7,27,52,75,31,30,0
7,36,60,60,68,28,4
7,22,57,69,29,46,0
7,57,35,45,73,49,1
7,48,45,71,66,12,4
7,54,82,61,62,47,4
7,27,7,33,28,77,1
7,46,75,62,33,33,-1
7,32,35,50,75,54,0
7,46,22,68,24,27,1
7,40,18,34,34,71,1
7,59,42,26,66,42,2
7,45,30,40,83,62,1
7,49,77,71,46,48,3
7,67,22,63,64,87,1
7,59,76,34,54,51,2
7,29,33,71,42,22,4
7,33,28,71,61,19,4
7,46,22,53,58,76,1
7,45,80,72,68,29,4
7,61,51,72,88,25,4
7,17,20,20,68,16,4
7,10,37,22,23,72,0
7,72,33,69,53,45,1
7,8,43,52,85,33,0
7,45,54,66,53,38,4
7,22,58,31,66,47,0
7,51,43,73,47,74,1
7,52,46,44,56,82,2
7,19,82,52,54,30,0
7,7,31,31,33,75,0
7,55,63,70,30,64,3
7,28,18,67,46,53,1
7,72,39,24,26,44,2
7,44,30,59,62,73,1
7,66,46,19,67,35,2
7,35,43,60,47,69,0
7,43,38,21,23,74,2
7,31,51,66,74,36,0
7,19,52,74,38,26,0
7,37,74,64,64,42,0
7,48,32,48,72,28,4
7,7,20,31,69,40,0
7,23,45,41,66,71,0
7,31,62,71,49,35,0
7,24,62,65,42,70,0
7,57,44,62,9,81,3
7,58,48,57,44,71,3
7,55,27,23,48,76,2
7,57,36,53,33,69,3
7,62,79,40,57,59,2
7,39,53,43,59,68,0
7,78,34,46,46,48,1
7,41,70,60,62,40,4
7,31,67,71,56,72,0
7,67,70,40,42,56,2
7,45,56,59,77,40,4
7,35,68,13,18,25,2
7,46,65,94,32,55,3
7,40,45,62,74,30,4
7,21,66,30,60,32,0
7,43,43,70,44,51,-1
7,33,50,39,78,57,0
7,37,42,50,98,44,0
7,48,60,73,65,73,0
7,36,49,66,43,50,0
7,68,72,48,53,35,4
7,55,39,72,44,55,1
7,41,22,46,44,71,1
7,9,68,10,57,23,0
7,1,47,31,60,66,0
7,22,32,40,36,66,0
7,51,22,45,72,47,1
7,32,49,39,71,24,4
7,21,53,37,23,66,0
7,66,77,46,53,47,2
7,67,63,59,43,68,3
7,33,55,67,37,57,0
7,30,37,79,66,13,4
7,37,24,57,66,62,1
7,31,33,61,67,47,0
7,27,33,83,76,59,0
7,46,13,21,67,33,1
7,47,46,45,47,77,2
7,35,39,65,51,70,0
7,35,73,59,49,63,0
7,40,64,10,59,77,2
7,20,53,67,69,33,0
7,72,10,39,40,56,1
7,21,69,28,37,34,0
7,8,49,71,22,48,0
7,14,58,66,32,36,0
7,23,68,53,57,45,0
7,47,52,30,32,78,2
7,59,41,48,78,46,1
7,44,56,55,54,79,0
7,58,69,71,60,32,4
7,28,52,19,70,65,2
7,14,45,93,44,44,0
7,24,37,54,41,77,0
7,5,51,70,42,63,0
7,53,51,21,55,78,2
7,31,60,60,43,68,0
7,70,31,66,52,20,4
7,55,37,66,43,48,1
7,22,73,28,49,58,0
7,57,47,17,75,39,2
7,22,78,52,33,54,0
7,66,44,53,42,35,4
7,12,64,82,26,47,0
7,38,52,50,40,67,0
7,55,67,15,44,44,2
7,46,73,73,60,48,0
7,49,33,40,37,71,1
7,35,75,15,45,31,2
7,32,55,31,73,40,2
7,38,73,26,37,16,4
7,45,66,44,37,44,3
7,59,19,68,42,51,1
7,58,36,41,71,43,1
7,60,60,50,68,66,2
7,77,53,60,23,63,3
7,65,39,50,72,67,1
7,10,36,30,75,33,0
7,37,65,61,66,56,0
7,38,48,66,35,70,3
7,30,71,10,54,39,2
7,33,86,29,29,40,-1
7,15,75,29,53,38,0
7,21,31,82,50,27,0
7,25,40,49,53,68,0
7,4,58,35,24,74,0
7,53,24,64,76,61,1
7,61,53,74,65,49,4
7,82,52,45,26,34,3
7,49,79,38,42,35,4
7,48,19,20,57,67,1
7,13,61,68,41,33,0
7,26,52,42,67,60,0
7,61,61,67,41,43,3
7,43,44,28,72,63,2
7,44,20,67,48,46,1
7,65,52,81,15,47,3
7,25,40,71,54,64,0
7,67,48,35,50,35,-1
7,22,69,23,61,25,0
7,23,76,53,62,77,0
7,30,48,56,77,18,4
7,23,64,59,71,61,0
7,48,38,27,72,62,2
7,40,79,39,39,65,-1
7,71,37,29,41,29,-1
7,31,82,49,54,52,0
7,60,68,78,43,38,4
7,60,62,82,52,73,3
7,41,64,54,45,71,0
7,52,53,48,74,55,2
7,39,64,67,53,64,0
7,72,34,67,43,66,1
7,37,57,58,80,51,0
7,21,46,53,64,71,0
7,69,70,55,60,44,4
7,49,74,69,76,40,4
7,37,45,21,31,83,2
7,49,42,17,74,50,2
7,24,85,21,16,27,3
7,43,83,57,56,50,0
7,42,50,53,66,11,4
7,29,46,67,24,11,4
7,24,17,72,43,16,4
7,26,43,59,50,67,0
7,31,50,45,53,72,0
7,58,59,65,68,49,4
7,33,67,33,65,42,-1
7,12,58,33,67,35,0
7,31,31,37,74,81,-1
7,31,66,41,20,14,4
7,27,48,28,75,65,0
7,77,54,51,74,34,4
7,48,56,29,34,93,2
7,67,53,19,59,24,2
7,48,27,28,67,49,1
7,52,33,75,70,35,1
7,66,40,58,47,81,1
7,46,21,51,28,69,1
7,62,91,25,59,36,2
7,26,32,55,55,75,0
7,60,42,40,75,48,2
7,67,20,62,8,14,3
7,25,33,53,72,22,4
7,56,47,49,47,72,-1
7,47,61,51,54,74,0
7,17,58,67,44,28,0
7,23,56,70,39,40,0
7,50,55,53,79,59,0
7,59,44,57,72,28,4
7,40,28,46,56,74,1
7,36,46,25,78,49,2
7,25,24,27,80,25,1
7,9,53,40,43,67,0
7,56,54,42,56,66,2
7,41,74,67,27,39,3
7,15,25,41,67,39,0
7,32,68,55,44,32,-1
7,29,51,38,31,69,0
7,45,64,63,50,67,0
7,62,41,79,71,21,4
7,48,49,61,42,72,3
7,19,72,57,38,46,0
7,29,65,55,69,64,0
7,47,49,41,51,70,2
7,37,28,56,59,76,1
7,52,67,37,74,52,2
7,21,44,66,34,42,0
7,2,29,30,62,73,0
7,5,27,13,18,72,0
7,39,71,54,63,52,0
7,30,65,63,54,66,0
7,55,45,71,51,76,1
7,51,67,32,72,42,2
7,45,60,68,57,44,4
7,36,70,52,44,73,0
7,57,74,47,64,49,2
7,3,44,49,74,33,0
7,24,38,11,66,23,2
7,23,54,70,40,42,0
7,57,49,67,62,53,1
7,32,51,49,75,68,0
7,26,67,14,28,29,2
7,36,57,65,48,69,0
7,77,47,20,51,42,2
7,23,105,15,44,22,2
7,10,60,55,67,48,0
7,28,70,30,68,4,4
7,46,75,48,57,42,4
7,16,73,50,37,40,0
7,62,43,59,80,52,1
7,40,56,74,61,52,0
7,50,64,67,69,60,0
7,43,73,34,56,63,2
7,28,72,62,79,65,0
7,54,41,29,72,70,2
7,36,27,40,66,73,1
7,27,20,63,39,68,1
7,52,66,67,43,72,3
7,18,80,18,49,59,-1
7,71,33,26,45,34,2
7,24,69,53,16,44,3
7,6,39,32,75,33,0
7,42,67,70,42,51,-1
7,22,15,27,73,14,4
7,21,64,26,54,70,0
7,44,69,55,43,26,4
7,16,29,52,59,66,0
7,18,20,72,55,52,0
7,22,33,32,67,58,0
7,21,75,20,15,16,3
7,43,42,54,33,68,3
7,36,64,31,77,42,2
7,28,53,72,40,45,0
7,13,29,51,31,66,0
7,1,20,3,76,31,0
7,28,37,70,25,41,3
7,21,66,44,55,20,4
7,53,66,45,36,42,3
7,74,39,30,22,35,3
7,35,23,40,75,55,1
7,56,36,63,63,74,1
7,48,31,37,75,54,1
7,19,16,70,30,29,1
7,30,13,22,70,56,1
7,51,28,38,54,73,1
7,27,21,33,16,67,3
7,24,80,15,48,37,2
7,18,45,29,52,82,0
7,16,81,52,50,42,0
7,16,23,45,66,70,0
7,40,27,29,57,68,1
7,35,44,31,70,31,-1
7,79,57,32,41,53,2
7,33,39,32,54,69,2
7,37,23,28,69,17,4
7,38,43,25,35,77,2
7,78,76,61,46,34,4
7,21,57,82,53,39,0
7,25,67,64,55,36,0
7,42,34,71,55,20,4
7,27,51,29,44,66,0
7,38,37,59,73,61,1
7,62,46,49,54,72,1
7,66,57,66,38,65,3
7,38,80,57,19,41,3
7,5,86,44,15,64,0
7,32,62,63,57,72,0
7,35,61,51,51,83,0
7,66,59,28,83,27,4
7,49,51,47,66,35,4
7,50,34,47,78,25,4
7,15,16,6,20,68,2
7,29,76,38,50,45,0
7,23,50,20,34,76,2
7,47,39,67,44,44,1
7,38,82,29,35,37,2
7,31,40,71,32,26,4
7,38,38,85,44,32,4
7,21,42,80,37,35,0
7,37,21,72,46,60,1
7,19,55,41,70,44,0
7,51,35,61,77,42,1
7,29,75,63,39,53,0
7,59,68,63,66,66,0
7,41,69,50,66,55,0
7,37,82,67,64,74,0
7,42,29,44,81,55,1
7,50,58,52,69,60,0
7,56,48,51,78,30,4
7,14,44,68,56,42,0
7,26,67,22,45,28,2
7,53,70,62,19,39,3
7,60,68,64,30,79,3
7,53,62,61,51,77,3
7,24,32,52,78,55,0
7,62,70,57,29,33,3
7,51,74,16,43,73,2
7,14,51,32,69,42,0
7,69,35,23,32,35,2
7,31,51,24,19,71,3
7,37,24,67,61,45,1
7,50,74,37,63,84,2
7,71,52,25,44,51,2
7,41,61,76,45,62,0
7,44,56,49,67,43,4
7,15,21,75,33,4,4
7,76,28,64,24,63,3
7,58,59,67,9,73,3
7,16,29,58,79,58,0
7,30,65,48,71,38,0
7,15,42,40,68,33,0
7,20,60,49,47,75,0
7,66,70,51,55,47,4
7,49,61,30,66,54,2
7,51,19,24,83,34,1
7,68,52,38,51,58,2
7,42,41,21,46,70,2
7,23,43,49,56,70,0
7,29,41,59,66,30,0
7,21,53,46,81,58,0
7,31,69,42,63,55,0
7,57,76,31,23,69,3
7,74,54,59,65,70,1
7,70,73,53,64,41,4
7,29,78,66,29,50,-1
7,26,71,35,36,44,0
7,23,70,3,1,14,3
7,22,45,62,50,67,0
7,51,21,47,80,56,1
7,34,66,34,74,60,-1
7,42,37,26,82,33,2
7,53,35,76,53,59,1
7,13,73,45,30,52,0
7,48,43,75,50,66,1
7,32,43,65,51,83,0
7,67,39,25,34,35,2
7,40,81,22,38,38,2
7,5,75,41,33,61,0
7,53,49,66,62,71,1
7,31,31,71,30,66,3
7,42,64,32,65,71,2
7,8,24,44,49,84,0
7,44,55,86,44,56,-1
7,41,77,46,42,56,0
7,14,47,70,45,47,0
7,45,75,49,61,56,0
7,41,61,80,36,34,4
7,69,49,56,52,51,1
7,39,71,27,46,63,2
7,64,41,67,41,47,-1
7,71,26,34,43,35,1
7,29,41,48,70,24,4
7,66,56,70,49,71,3
7,62,73,74,54,46,4
7,72,48,63,54,79,1
7,32,22,55,77,28,1
7,31,75,58,32,38,0
7,31,81,46,49,44,0
7,72,50,64,73,70,1
7,22,43,49,71,19,4
7,18,22,57,73,52,0
7,16,70,49,58,64,0
7,15,32,60,66,37,0
7,36,53,25,74,44,2
7,65,46,89,25,52,3
7,59,65,38,35,72,3
7,30,72,60,65,55,0
7,34,57,53,78,34,-1
7,59,58,58,65,67,-1
7,46,40,54,43,75,1
7,54,45,68,32,59,3
7,46,34,65,75,72,1
7,73,26,59,72,36,1
7,26,36,47,37,67,0
7,25,68,34,32,71,0
7,68,65,68,55,59,3
7,27,73,47,36,42,0
7,54,68,65,84,49,4
7,63,46,35,68,53,2
7,24,64,27,42,69,0
7,23,37,33,73,41,0
7,49,67,57,52,44,4
7,24,35,67,29,16,4
7,34,48,8,75,63,2
7,23,55,67,69,63,0
7,13,49,68,42,35,0
7,55,40,57,76,53,1
7,78,59,28,33,72,2
7,43,24,53,82,57,1
7,45,75,19,25,42,2
7,85,39,34,43,58,2
7,48,66,41,51,45,2
7,21,28,27,36,66,0
7,42,82,65,74,26,4
7,20,40,50,76,61,0
7,43,62,85,58,65,0
7,77,69,29,73,50,2
7,37,52,36,90,59,2
7,20,50,47,38,67,0
7,19,67,34,23,23,0
7,25,30,33,83,21,4
7,48,26,34,66,29,1
7,70,49,45,41,35,4
7,33,68,75,50,37,0
7,66,68,71,69,66,-1
7,50,62,68,73,55,0
7,62,56,75,52,63,3
7,22,40,49,37,75,0
7,56,55,71,47,52,3
7,40,48,77,58,45,0
7,14,54,42,48,73,0
7,15,20,66,61,35,0
7,49,77,35,39,38,2
7,30,47,65,65,78,0
7,45,80,58,29,64,3
7,38,53,53,67,48,0
7,31,67,65,66,41,0
7,43,38,80,41,35,4
7,52,51,65,51,67,-1
7,10,24,66,75,59,0
7,12,66,44,38,64,0
7,37,67,34,39,72,2
7,42,61,76,47,74,0
7,13,66,36,26,33,0
7,71,62,53,57,75,2
7,18,20,33,30,75,0
7,40,23,40,74,37,1
7,38,56,43,57,67,0
7,36,59,71,44,48,0
7,21,44,64,71,63,0
7,22,42,27,63,74,0
7,24,44,66,70,33,0
7,56,45,67,73,35,4
7,40,32,27,79,13,4
7,57,46,76,57,30,4
7,29,68,41,29,38,-1
7,82,43,48,67,21,4
7,41,68,64,54,29,4
7,42,68,37,50,44,2
7,19,73,60,64,10,4
7,63,77,49,65,36,4
7,36,60,41,52,70,0
7,22,33,75,30,28,0
7,71,54,44,41,26,4
7,73,24,35,21,56,3
7,36,67,68,41,62,0
7,63,74,23,54,38,2
7,15,66,61,45,62,0
7,54,27,71,49,40,1
7,38,48,35,44,92,2
7,22,67,11,57,60,2
7,33,50,28,71,38,2
7,30,48,40,65,66,0
7,65,50,47,53,66,2
7,29,54,50,85,66,0
7,41,20,42,73,22,1
7,49,26,38,73,47,1
7,44,33,51,64,83,1
7,56,87,30,22,39,3
7,12,40,70,4,41,3
7,14,28,47,60,67,0
7,68,69,62,38,30,4
7,24,40,18,33,71,2
7,9,66,19,10,16,0
7,14,40,49,73,67,0
7,59,39,73,58,44,1
7,39,44,34,79,47,2
7,73,43,26,31,33,2
7,65,27,68,52,49,1
7,44,66,36,51,66,2
7,43,54,28,81,63,2
7,43,20,22,65,72,1
7,37,50,67,48,54,0
7,50,58,60,21,74,3
7,20,50,67,68,44,0
7,58,61,53,75,64,2
7,53,49,86,44,58,3
7,12,68,41,35,62,0
7,19,69,61,57,33,0
7,93,54,58,53,61,3
7,40,70,31,63,32,2
7,42,50,71,29,61,3
7,67,61,48,51,16,4
7,37,58,87,71,40,0
7,46,41,67,46,48,1
7,58,66,50,61,73,2
7,54,49,74,58,63,1
7,40,32,66,15,65,3
7,16,60,66,9,53,3
