num_cards,mcts_heads,player_0_heads,player_1_heads,player_2_heads,winner
7,40,29,67,12,3
7,51,21,14,77,2
7,23,25,85,31,0
7,17,55,72,57,0
7,71,63,44,58,2
7,28,45,55,67,0
7,66,46,66,30,3
7,15,40,76,38,0
7,40,77,29,21,3
7,57,72,64,37,3
7,26,80,43,54,0
7,38,68,10,46,2
7,42,68,36,48,2
7,38,60,77,45,0
7,58,44,67,60,1
7,35,59,55,79,0
7,22,45,20,81,2
7,25,80,26,8,3
7,43,67,44,59,0
7,27,74,17,54,2
7,56,35,52,68,1
7,55,62,30,88,2
7,30,29,39,77,1
7,41,32,71,40,1
7,82,78,60,29,3
7,65,66,59,44,3
7,2,18,16,74,0
7,29,27,68,49,1
7,56,43,75,73,1
7,48,60,69,71,0
7,38,40,70,24,3
7,13,59,66,26,0
7,28,37,77,22,3
7,13,31,25,67,0
7,15,73,20,48,0
7,5,33,67,19,0
7,47,32,35,82,1
7,10,48,18,72,0
7,52,33,70,39,1
7,6,15,75,8,0
7,32,52,82,42,0
7,49,51,44,71,2
7,57,44,53,71,1
7,60,55,54,69,2
7,66,41,43,44,1
7,48,20,44,68,1
7,23,22,24,66,1
7,49,71,61,73,0
7,57,18,70,33,1
7,1,30,69,22,0
7,44,66,36,25,3
7,51,60,57,73,0
7,49,43,26,89,2
7,29,51,43,68,0
7,22,33,66,40,0
7,16,79,30,36,0
7,39,75,46,34,3
7,69,58,42,46,2
7,40,56,68,58,0
7,44,57,56,78,0
7,36,41,66,54,0
7,26,31,68,42,0
7,37,81,19,40,2
7,54,65,78,36,3
7,56,73,46,68,2
7,27,39,45,66,0
7,33,35,73,61,0
7,76,25,45,20,3
7,19,47,67,58,0
7,34,57,45,76,0
7,30,43,44,69,0
7,41,44,69,29,3
7,29,75,25,42,2
7,35,26,55,76,1
7,13,66,26,27,0
7,73,74,32,69,2
7,41,68,53,54,0
7,55,66,66,67,0
7,13,67,20,31,0
7,33,67,36,33,-1
7,41,48,43,79,0
7,27,38,72,52,0
7,31,46,66,65,0
7,75,50,60,69,1
7,38,41,49,74,0
7,25,50,61,74,0
7,66,43,43,54,-1
7,20,83,30,34,0
7,39,65,67,65,0
7,67,49,65,41,3
7,83,44,42,71,2
7,30,40,38,73,0
7,2,29,39,71,0
7,33,67,64,80,0
7,38,68,26,56,2
7,29,34,66,45,0
7,40,58,39,66,2
7,9,66,61,37,0
7,70,41,35,55,2
7,40,56,69,39,3
7,20,77,50,60,0
7,21,46,68,37,0
7,51,46,46,67,-1
7,38,68,50,35,3
7,39,66,39,40,-1
7,28,61,37,72,0
7,13,67,46,30,0
7,74,64,61,47,3
7,38,84,54,73,0
7,37,37,67,42,-1
7,75,35,64,36,1
7,40,62,70,33,3
7,38,26,69,53,1
7,67,47,37,27,3
7,19,64,59,73,0
7,30,52,24,68,2
7,36,38,75,75,0
7,41,59,64,69,0
7,49,53,54,74,0
7,35,63,57,71,0
7,18,74,57,55,0
7,69,35,30,17,3
7,46,44,60,78,1
7,28,22,71,77,1
7,32,45,56,80,0
7,32,50,71,54,0
7,39,28,78,45,1
7,6,21,17,81,0
7,36,69,35,20,3
7,51,29,21,72,2
7,30,69,51,45,0
7,43,56,70,64,0
7,56,66,49,75,2
7,29,68,49,56,0
7,42,67,71,56,0
7,36,58,44,67,0
7,43,70,29,49,2
7,34,62,61,66,0
7,64,73,52,37,3
7,37,37,70,11,3
7,30,18,28,68,1
7,31,61,66,30,3
7,24,61,72,26,0
7,15,29,71,64,0
7,7,56,30,69,0
7,41,29,78,33,1
7,48,50,69,68,0
7,62,62,67,53,3
7,46,28,68,56,1
7,39,38,66,74,1
7,22,69,56,39,0
7,33,14,53,72,1
7,37,65,72,74,0
7,60,33,67,54,1
7,23,27,27,66,0
7,58,49,40,72,2
7,71,61,53,28,3
7,39,40,43,75,0
7,66,53,60,49,3
7,11,26,68,21,0
7,38,32,69,57,1
7,68,75,45,63,2
7,59,52,73,43,3
7,14,34,24,70,0
7,52,41,66,35,3
7,55,69,48,43,3
7,42,50,67,62,0
7,33,66,60,91,0
7,44,58,77,44,-1
7,24,55,66,67,0
7,54,61,67,45,3
7,68,66,56,38,3
7,49,25,66,22,3
7,35,35,37,69,-1
7,17,68,26,31,0
7,28,32,42,73,0
7,16,44,72,52,0
7,23,66,53,52,0
7,40,52,69,58,0
7,17,49,41,75,0
7,41,48,81,31,3
7,21,70,68,57,0
7,55,67,66,49,3
7,26,78,59,54,0
7,77,27,68,50,1
7,42,42,17,77,2
7,41,73,41,63,-1
7,24,22,70,18,3
7,75,51,41,59,2
7,44,41,50,70,1
7,45,53,72,32,3
7,26,80,44,23,3
7,38,48,67,32,3
7,55,60,68,59,0
7,68,67,49,25,3
7,12,24,53,72,0
7,61,53,70,42,3
7,46,57,71,29,3
7,57,49,73,50,1
7,38,45,33,73,2
7,48,56,47,68,2
7,68,51,53,62,1
7,45,70,54,67,0
7,52,66,54,32,3
7,61,39,40,67,1
7,69,48,46,64,2
7,43,62,71,57,0
7,37,81,35,56,2
7,40,71,40,49,-1
7,42,38,66,49,1
7,53,68,76,70,0
7,18,8,70,53,1
7,72,52,41,57,2
7,46,74,11,44,2
7,17,59,81,56,0
7,67,49,28,42,2
7,70,66,66,53,3
7,10,31,24,66,0
7,45,59,68,55,0
7,12,14,22,69,0
7,6,69,33,52,0
7,39,74,58,65,0
7,61,78,57,48,3
7,71,53,66,21,3
7,29,56,57,73,0
7,32,21,72,75,1
7,40,81,45,23,3
7,69,62,58,56,3
7,32,44,58,72,0
7,33,50,57,73,0
7,25,68,18,53,2
7,39,67,22,31,2
7,40,43,70,12,3
7,29,41,69,72,0
7,50,61,61,66,0
7,54,37,66,37,-1
7,72,45,24,70,2
7,55,17,72,71,1
7,68,63,55,82,2
7,43,62,59,70,0
7,64,67,59,65,2
7,12,66,43,18,0
7,11,67,29,19,0
7,25,67,43,68,0
7,32,32,8,69,2
7,20,25,25,72,0
7,19,33,26,93,0
7,47,28,78,46,1
7,48,68,34,28,3
7,47,48,73,72,0
7,43,54,46,73,0
7,63,74,61,72,2
7,18,24,46,69,0
7,35,63,30,74,2
7,37,43,75,66,0
7,60,85,34,52,2
7,38,32,48,74,1
7,58,22,64,69,1
7,31,72,47,65,0
7,70,30,13,30,2
7,23,58,47,70,0
7,34,16,80,69,1
7,24,27,48,74,0
7,27,40,62,83,0
7,30,60,51,75,0
7,36,36,53,68,-1
7,32,73,27,38,2
7,44,46,70,56,0
7,37,45,72,32,3
7,22,17,80,35,1
7,46,44,56,69,1
7,69,88,69,59,3
7,9,41,72,27,0
7,50,68,65,71,0
7,28,71,56,58,0
7,36,74,46,34,3
7,5,47,74,32,0
7,45,26,70,28,1
7,29,71,53,52,0
7,65,19,50,68,1
7,43,26,43,74,1
7,22,46,33,72,0
7,53,69,44,51,2
7,28,55,65,76,0
7,36,69,52,49,0
7,82,60,61,74,1
7,37,44,57,79,0
7,47,52,72,64,0
7,49,55,49,83,-1
7,69,58,73,57,3
7,42,70,26,40,2
7,40,26,65,79,1
7,55,68,61,31,3
7,26,48,50,71,0
7,66,38,46,42,1
7,68,63,58,66,2
7,40,63,71,22,3
7,66,29,39,19,3
7,57,54,67,57,1
7,54,68,30,62,2
7,24,48,31,73,0
7,26,43,72,42,0
7,16,55,66,56,0
7,46,76,66,49,0
7,24,48,50,72,0
7,10,74,51,25,0
7,40,69,47,45,0
7,39,53,62,72,0
7,29,72,48,38,0
7,40,53,69,59,0
7,61,45,50,76,1
7,47,68,47,39,3
7,4,29,48,81,0
7,35,69,56,58,0
7,44,70,60,41,3
7,51,75,30,35,2
7,27,30,21,69,2
7,6,36,68,34,0
7,65,78,55,80,2
7,53,58,53,69,-1
7,76,29,66,27,3
7,58,30,78,69,1
7,57,49,75,68,1
7,23,47,67,47,0
7,49,29,53,68,1
7,50,21,45,76,1
7,41,69,48,73,0
7,65,71,41,75,2
7,59,39,82,42,1
7,14,60,57,70,0
7,61,52,65,72,1
7,39,38,75,34,3
7,38,48,69,21,3
7,27,77,43,23,3
7,34,62,63,85,0
7,36,32,69,38,1
7,24,41,35,74,0
7,40,66,61,69,0
7,40,68,72,53,0
7,49,41,55,75,1
7,16,16,24,77,-1
7,32,74,19,56,2
7,52,81,65,41,3
7,42,52,81,30,3
7,47,60,66,57,0
7,27,61,66,25,3
7,68,27,56,71,1
7,28,68,45,73,0
7,30,71,47,62,0
7,30,57,59,66,0
7,63,60,73,43,3
7,34,56,51,69,0
7,37,16,70,58,1
7,29,74,25,23,3
7,50,52,72,47,3
7,60,66,61,58,3
7,46,71,59,40,3
7,13,63,50,69,0
7,48,66,78,68,0
7,57,63,42,67,2
7,71,58,51,43,3
7,42,75,23,52,2
7,47,67,61,62,0
7,57,62,44,70,2
7,43,35,63,68,1
7,30,28,81,36,1
7,56,79,50,57,2
7,50,31,66,68,1
7,58,71,52,67,2
7,35,48,60,67,0
7,27,42,66,62,0
7,19,27,70,29,0
7,35,71,32,70,2
7,39,64,35,66,2
7,36,66,55,23,3
7,12,50,35,71,0
7,34,78,60,51,0
7,36,77,60,45,0
7,46,51,67,60,0
7,40,22,69,68,1
7,17,31,81,40,0
7,21,33,40,74,0
7,41,49,35,73,2
7,30,45,67,50,0
7,28,68,36,74,0
7,53,28,57,66,1
7,20,35,37,77,0
7,58,54,68,47,3
7,49,75,57,47,3
7,27,17,55,77,1
7,35,74,20,62,2
7,73,13,55,54,1
7,66,48,33,74,2
7,25,70,34,36,0
7,16,72,23,40,0
7,36,45,42,89,0
7,54,67,77,54,-1
7,33,68,45,71,0
7,9,46,72,19,0
7,72,45,36,28,3
7,25,67,36,39,0
7,35,59,20,76,2
7,31,69,36,21,3
7,52,72,36,73,2
7,56,55,36,76,2
7,30,66,54,43,0
7,61,89,60,53,3
7,34,68,29,62,2
7,37,38,73,66,0
7,47,55,44,69,2
7,23,67,36,65,0
7,23,59,77,57,0
7,52,52,86,39,3
7,26,67,55,24,3
7,40,63,33,70,2
7,62,57,58,80,1
7,23,29,69,17,3
7,14,32,41,75,0
7,46,43,65,76,1
7,79,46,54,32,3
7,51,80,57,69,0
7,66,66,38,56,2
7,37,25,27,79,1
7,54,40,40,66,-1
7,60,50,74,64,1
7,17,48,67,39,0
7,70,70,33,58,2
7,65,47,67,54,1
7,32,34,52,73,0
7,40,69,57,40,-1
7,27,81,41,44,0
7,26,19,72,33,1
7,27,81,41,25,3
7,58,56,53,68,2
7,40,69,45,53,0
7,41,8,69,53,1
7,55,66,31,49,2
7,40,69,63,79,0
7,57,52,67,62,1
7,30,77,20,38,2
7,66,76,54,42,3
7,73,40,44,56,1
7,57,78,23,61,2
7,40,79,51,55,0
7,21,38,71,25,0
7,52,74,71,41,3
7,68,39,39,40,-1
7,61,67,77,64,0
7,44,51,33,70,2
7,45,44,40,70,2
7,31,80,47,55,0
7,33,71,32,53,2
7,19,80,36,66,0
7,12,20,68,55,0
7,31,66,46,52,0
7,23,20,27,70,1
7,32,59,66,61,0
7,52,49,83,50,1
7,23,53,59,70,0
7,30,71,65,53,0
7,75,38,33,62,2
7,57,69,34,26,3
7,12,29,71,50,0
7,21,70,61,52,0
7,31,69,49,35,0
7,22,11,68,18,1
7,44,71,45,43,3
7,17,65,49,73,0
7,14,75,41,56,0
7,33,53,79,66,0
7,56,29,58,74,1
7,48,47,32,70,2
7,61,66,63,74,0
7,23,53,35,69,0
7,52,40,29,69,2
7,46,55,45,68,2
7,30,52,39,67,0
7,60,23,71,62,1
7,61,64,85,27,3
7,26,39,23,68,2
7,81,29,62,26,3
7,65,16,75,60,1
7,28,48,61,82,0
7,77,66,63,38,3
7,65,64,70,72,1
7,29,66,70,49,0
7,20,82,36,45,0
7,42,73,20,51,2
7,70,37,54,40,1
7,40,75,39,54,2
7,34,48,76,32,3
7,38,63,34,77,2
7,14,66,51,60,0
7,60,61,66,69,0
7,35,51,75,52,0
7,48,67,68,54,0
7,46,41,52,87,1
7,71,64,57,32,3
7,31,76,66,33,0
7,38,80,48,59,0
7,54,59,79,29,3
7,28,43,81,37,0
7,57,59,34,82,2
7,30,72,57,53,0
7,13,20,68,32,0
7,34,26,69,60,1
7,71,43,45,65,1
7,61,74,80,61,-1
7,21,63,47,71,0
7,51,58,73,36,3
7,64,68,48,21,3
7,28,44,86,64,0
7,62,44,68,45,1
7,27,48,71,37,0
7,23,66,43,33,0
7,55,76,62,47,3
7,14,39,75,16,0
7,45,62,72,81,0
7,17,77,64,47,0
7,29,37,72,69,0
7,15,67,37,58,0
7,34,40,73,17,3
7,57,66,39,64,2
7,37,21,66,41,1
7,29,36,66,57,0
7,10,88,49,58,0
7,5,41,69,30,0
7,17,56,68,37,0
7,73,41,22,73,2
7,28,19,33,72,1
7,60,83,67,60,-1
7,25,20,21,66,1
7,49,71,53,60,0
7,35,70,40,21,3
7,37,47,32,70,2
7,20,52,41,72,0
7,40,66,62,40,-1
7,30,70,46,53,0
7,81,62,58,49,3
7,73,57,49,72,2
7,44,86,58,64,0
7,37,78,36,55,2
7,42,70,63,42,-1
7,46,77,57,70,0
7,16,36,51,66,0
7,26,34,69,28,0
7,44,48,70,57,0
7,53,40,60,72,1
7,41,54,31,67,2
7,54,58,67,38,3
7,45,48,70,59,0
7,40,42,69,56,0
7,42,67,7,55,2
7,62,21,37,69,1
7,42,60,67,44,0
7,42,63,57,72,0
7,55,65,68,42,3
7,29,47,75,64,0
7,62,49,57,66,1
7,64,85,47,29,3
7,78,57,33,53,2
7,16,16,68,57,-1
7,31,50,61,76,0
7,27,67,23,41,2
7,51,41,39,82,2
7,35,47,74,19,3
7,25,67,15,20,2
7,25,38,75,35,0
7,48,73,48,54,-1
7,36,51,75,37,0
7,68,45,53,71,1
7,36,79,52,42,0
7,32,83,61,55,0
7,45,61,69,45,-1
7,67,67,40,61,2
7,4,38,70,44,0
7,61,41,32,79,2
7,24,26,66,66,0
7,48,50,49,77,0
7,54,53,28,68,2
7,35,67,77,58,0
7,41,42,66,28,3
7,34,59,84,59,0
7,74,42,57,32,3
7,39,73,47,56,0
7,57,69,23,62,2
7,35,60,60,75,0
7,29,73,28,51,2
7,48,73,44,63,2
7,45,30,67,39,1
7,33,70,42,63,0
7,26,77,62,67,0
7,30,74,53,59,0
7,22,60,67,76,0
7,68,68,61,25,3
7,29,74,15,43,2
7,48,54,75,62,0
7,22,67,43,34,0
7,59,46,75,33,3
7,58,70,19,51,2
7,34,52,75,45,0
7,41,52,46,67,0
7,44,68,70,67,0
7,63,72,58,64,2
7,18,33,29,67,0
7,39,67,40,43,0
7,53,27,49,77,1
7,56,62,70,60,0
7,27,69,38,50,0
7,18,17,42,66,1
7,36,53,58,66,0
7,29,40,62,69,0
7,29,60,67,28,3
7,45,64,56,68,0
7,44,67,42,49,2
7,15,33,71,19,0
7,44,49,45,72,0
7,28,24,46,72,1
7,43,68,32,37,2
7,16,50,51,73,0
7,65,48,60,66,1
7,37,23,66,34,1
7,37,35,67,50,1
7,31,8,14,68,1
7,17,50,55,79,0
7,30,43,74,54,0
7,27,74,63,41,0
7,18,67,62,53,0
7,19,80,41,24,0
7,48,42,67,48,1
7,52,24,32,67,1
7,34,79,14,30,2
7,25,49,68,58,0
7,36,73,65,30,3
7,30,67,68,37,0
7,47,49,61,69,0
7,25,50,49,75,0
7,29,72,45,38,0
7,63,58,70,26,3
7,24,57,63,70,0
7,72,41,34,35,2
7,34,49,57,72,0
7,43,60,46,72,0
7,30,93,52,28,3
7,12,19,69,34,0
7,52,58,68,41,3
7,48,73,49,33,3
7,57,47,66,69,1
7,26,43,42,76,0
7,72,39,48,56,1
7,25,33,54,78,0
7,28,57,24,71,2
7,31,74,65,41,0
7,28,72,9,51,2
7,49,62,66,58,0
7,69,58,32,57,2
7,69,60,57,73,2
7,41,41,51,74,-1
7,41,74,60,42,0
7,41,26,52,67,1
7,46,45,55,69,1
7,22,26,59,74,0
7,60,69,53,72,2
7,57,64,51,72,2
7,56,66,43,43,-1
7,21,22,77,47,0
7,27,28,25,74,2
7,31,59,34,68,0
7,46,71,82,63,0
7,34,64,41,70,0
7,41,31,98,23,3
7,68,67,65,55,3
7,6,21,17,72,0
7,40,59,77,32,3
7,45,52,70,35,3
7,52,33,79,56,1
7,53,44,73,46,1
7,52,63,35,80,2
7,49,37,67,61,1
7,43,56,23,68,2
7,21,68,36,71,0
7,38,66,59,52,0
7,55,48,70,71,1
8,65,66,61,69,2
8,23,56,59,74,0
8,67,49,59,67,1
8,29,69,28,30,2
8,48,71,44,12,3
8,21,50,46,69,0
8,73,58,78,42,3
8,16,16,52,66,-1
8,61,74,57,40,3
8,35,70,72,65,0
8,35,47,43,67,0
8,44,65,69,50,0
8,34,46,45,80,0
8,66,44,59,63,1
8,59,55,65,67,1
8,22,56,64,76,0
8,35,36,68,30,3
8,70,63,43,68,2
8,48,25,71,38,1
8,22,68,33,49,0
8,17,30,78,48,0
8,39,71,62,81,0
8,32,28,77,66,1
8,40,50,68,53,0
8,29,74,39,41,0
8,48,48,80,57,-1
8,66,36,51,53,1
8,51,47,58,68,1
8,46,54,73,63,0
8,47,13,66,58,1
8,22,63,29,70,0
8,32,48,75,51,0
8,39,52,76,42,0
8,16,25,69,39,0
8,43,58,70,51,0
8,52,50,64,67,1
8,49,66,55,15,3
8,75,36,21,30,2
8,63,49,48,69,2
8,20,73,40,58,0
8,54,75,59,46,3
8,11,29,7,69,2
8,70,69,71,55,3
8,12,31,67,23,0
8,19,34,78,18,3
8,45,80,58,33,3
8,38,53,69,58,0
8,34,55,70,20,3
8,16,76,48,44,0
8,15,15,67,33,-1
8,44,22,43,67,1
8,82,40,28,32,2
8,73,69,63,58,3
8,38,44,39,73,0
8,34,46,70,33,3
8,36,24,69,52,1
8,21,75,77,43,0
8,37,25,64,89,1
8,46,61,53,72,0
8,57,68,50,55,2
8,34,49,68,29,3
8,62,76,63,57,3
8,67,58,59,57,3
8,31,69,58,41,0
8,69,47,48,63,1
8,39,60,36,78,2
8,56,65,38,67,2
8,37,69,59,16,3
8,65,55,69,78,1
8,15,53,36,76,0
8,32,78,36,36,0
8,36,63,60,70,0
8,56,63,70,76,0
8,3,28,40,71,0
8,9,66,22,37,0
8,42,78,24,51,2
8,25,70,35,35,0
8,18,45,70,48,0
8,55,51,64,71,1
8,74,65,44,55,2
8,16,66,30,24,0
8,51,28,76,66,1
8,67,32,53,69,1
8,26,57,66,64,0
8,17,48,69,55,0
8,25,70,54,66,0
8,48,48,62,66,-1
8,17,63,47,69,0
8,39,68,70,56,0
8,21,65,20,84,2
8,11,48,21,72,0
8,68,73,51,72,2
8,56,58,72,53,3
8,52,50,7,67,2
8,48,69,74,63,0
8,25,36,41,74,0
8,22,38,68,24,0
8,27,77,20,35,2
8,53,61,45,92,2
8,41,66,83,56,0
8,27,39,66,26,3
8,56,78,61,41,3
8,37,70,74,39,0
8,55,43,8,68,2
8,70,67,58,72,2
8,41,21,57,71,1
8,32,73,62,71,0
8,40,64,72,50,0
8,42,67,83,62,0
8,8,41,62,82,0
8,43,48,90,47,0
8,11,73,45,50,0
8,56,64,73,61,0
8,36,82,57,63,0
8,57,65,72,38,3
8,63,63,35,74,2
8,36,17,26,72,1
8,77,63,38,64,2
8,46,64,66,50,0
8,33,61,80,31,3
8,55,74,29,40,2
8,28,64,67,30,0
8,59,70,53,64,2
8,63,70,54,31,3
8,27,30,73,55,0
8,51,61,54,68,0
8,44,32,71,49,1
8,57,83,73,52,3
8,50,71,64,82,0
8,67,21,64,51,1
8,66,57,25,22,3
8,38,68,41,48,0
8,17,35,45,68,0
8,17,34,69,31,0
8,38,58,60,97,0
8,34,50,76,53,0
8,43,60,54,66,0
8,52,73,56,76,0
8,52,83,59,41,3
8,46,58,72,70,0
8,29,33,74,33,0
8,39,72,63,52,0
8,18,37,41,77,0
8,15,80,7,45,2
8,12,72,17,32,0
8,50,66,17,56,2
8,47,65,65,69,0
8,11,29,78,36,0
8,33,36,28,77,2
8,53,68,52,63,2
8,48,61,39,67,2
8,30,68,54,55,0
8,52,62,73,48,3
8,53,49,66,46,3
8,42,24,41,77,1
8,29,63,66,30,0
8,38,35,37,80,1
8,33,43,72,35,0
8,33,67,34,55,0
8,46,62,56,77,0
8,38,41,88,51,0
8,41,59,31,66,2
8,21,44,82,74,0
8,68,58,65,82,1
8,52,71,47,40,3
8,18,54,66,35,0
8,68,68,39,71,2
8,40,84,36,34,3
8,14,66,22,34,0
8,20,73,36,67,0
8,61,57,73,54,3
8,45,75,64,69,0
8,48,67,23,33,2
8,18,70,67,61,0
8,56,52,67,51,3
8,36,29,68,7,3
8,69,63,43,46,2
8,20,15,33,73,1
8,46,27,38,76,1
8,10,39,28,67,0
8,39,43,68,64,0
8,53,43,77,49,1
8,53,51,69,61,1
8,33,51,49,71,0
8,50,41,47,88,1
8,19,41,89,38,0
8,41,51,66,65,0
8,48,54,85,53,0
8,60,47,58,72,1
8,16,53,67,34,0
8,70,58,63,20,3
8,58,82,45,76,2
8,21,75,47,44,0
8,22,66,38,33,0
8,29,42,83,67,0
8,14,67,39,66,0
8,44,57,52,74,0
8,38,56,77,47,0
8,34,60,66,52,0
8,28,71,48,50,0
8,40,64,58,79,0
8,35,30,36,66,1
8,32,53,66,46,0
8,52,46,50,72,1
8,1,66,34,21,0
8,37,51,67,56,0
8,29,33,63,73,0
8,85,37,24,60,2
8,28,53,58,70,0
8,57,44,73,40,3
8,48,34,41,77,1
8,38,69,44,45,0
8,66,27,16,37,2
8,22,80,14,13,3
8,26,59,89,52,0
8,61,37,76,32,3
8,33,70,67,53,0
8,49,78,50,58,0
8,20,64,78,53,0
8,46,45,23,70,2
8,74,49,60,52,1
8,25,21,67,30,1
8,28,49,68,67,0
8,14,20,80,11,3
8,52,85,35,35,-1
8,27,72,50,41,0
8,31,23,9,70,2
8,41,61,41,69,-1
8,59,51,63,91,1
8,32,35,73,40,0
8,57,70,49,29,3
8,41,52,69,64,0
8,23,40,48,76,0
8,44,42,67,25,3
8,75,31,42,20,3
8,66,63,49,50,2
8,17,20,68,60,0
8,63,44,78,49,1
8,26,70,59,69,0
8,23,71,37,29,0
8,33,52,63,72,0
8,38,44,66,41,0
8,48,47,26,72,2
8,40,73,56,81,0
8,50,38,51,78,1
8,28,36,75,33,0
8,48,66,71,44,3
8,60,78,57,23,3
8,40,69,53,60,0
8,51,95,46,39,3
8,67,36,37,48,1
8,36,56,83,60,0
8,22,53,65,73,0
8,32,27,78,77,1
8,11,65,69,33,0
8,43,66,89,62,0
8,50,66,53,69,0
8,34,57,73,67,0
8,46,32,67,76,1
8,36,50,76,53,0
8,51,67,72,54,0
8,21,53,55,80,0
8,46,48,69,35,3
8,40,56,72,39,3
8,36,66,35,63,2
8,55,74,66,62,0
8,21,74,47,49,0
8,27,22,66,38,1
8,76,56,57,65,1
8,74,21,46,58,1
8,80,36,53,37,1
8,29,72,28,24,3
8,47,84,77,58,0
8,57,46,68,44,3
8,39,68,32,38,2
8,26,50,66,44,0
8,76,29,46,54,1
8,45,54,76,59,0
8,45,45,29,67,2
8,29,55,69,31,0
8,36,57,71,71,0
8,34,78,70,38,0
8,29,65,62,78,0
8,22,25,54,68,0
8,30,59,74,10,3
8,52,36,64,67,1
8,36,60,45,79,0
8,76,64,52,26,3
8,79,40,64,47,1
8,34,40,69,49,0
8,30,58,46,80,0
8,69,88,64,34,3
8,11,58,17,79,0
8,44,43,61,66,1
8,54,70,65,43,3
8,60,66,64,46,3
8,65,22,66,59,1
8,33,26,63,66,1
8,42,88,34,32,3
8,54,9,66,35,1
8,8,38,23,72,0
8,49,72,60,60,0
8,61,52,51,68,2
8,34,63,67,42,0
8,56,66,45,34,3
8,29,29,84,52,-1
8,33,65,81,39,0
8,63,57,70,57,-1
8,56,61,59,73,0
8,33,70,47,67,0
8,3,60,67,19,0
8,22,31,50,79,0
8,10,75,60,55,0
8,36,48,71,34,3
8,66,33,48,41,1
8,33,53,37,66,0
8,37,45,54,79,0
8,58,32,65,67,1
8,21,44,70,63,0
8,43,46,69,58,0
8,58,60,69,65,0
8,35,57,35,66,-1
8,73,53,71,69,1
8,46,59,38,89,2
8,18,70,32,34,0
8,66,35,77,58,1
8,34,48,42,67,0
8,39,73,68,63,0
8,16,35,25,68,0
8,33,66,69,53,0
8,16,49,17,79,0
8,67,45,63,75,1
8,21,66,27,65,0
8,57,70,44,39,3
8,33,54,68,73,0
8,75,41,59,55,1
8,38,73,75,13,3
8,30,71,60,63,0
8,52,58,58,73,0
8,35,28,21,81,2
8,22,17,60,71,1
8,33,71,40,35,0
8,18,64,41,73,0
8,49,54,70,70,0
8,33,55,73,55,0
8,42,72,36,66,2
8,16,21,69,36,0
8,27,30,43,82,0
8,66,45,58,69,1
8,12,16,45,69,0
8,63,73,42,44,2
8,28,46,57,68,0
8,28,32,75,67,0
8,49,66,54,61,0
8,43,61,72,19,3
8,70,52,26,22,3
8,19,58,67,51,0
8,35,69,42,18,3
8,5,31,69,37,0
8,42,68,50,30,3
8,65,45,32,78,2
8,33,81,29,36,2
8,51,72,65,51,-1
8,26,62,71,57,0
8,38,32,78,57,1
8,53,67,52,58,2
8,58,58,48,85,2
8,29,51,67,57,0
8,69,51,51,24,3
8,68,65,53,52,3
8,79,27,27,63,-1
8,31,76,55,65,0
8,52,12,70,24,1
8,25,80,44,60,0
8,39,73,33,65,2
8,49,44,60,66,1
8,32,76,53,43,0
8,31,38,23,70,2
8,27,56,74,57,0
8,30,71,36,58,0
8,18,39,77,37,0
8,24,24,85,31,-1
8,17,56,57,68,0
8,55,62,76,44,3
8,14,64,75,52,0
8,24,29,45,69,0
8,20,43,35,66,0
8,21,10,45,73,1
8,25,70,41,44,0
8,36,82,28,40,2
8,55,79,71,66,0
8,63,75,42,81,2
8,37,70,52,12,3
8,42,57,72,72,0
8,62,69,49,55,2
8,34,33,78,44,1
8,37,88,32,49,2
8,80,75,71,65,3
8,41,44,46,84,0
8,31,62,72,58,0
8,72,61,57,70,2
8,38,50,38,75,-1
8,32,37,50,83,0
8,73,62,57,22,3
8,26,26,40,68,-1
8,9,57,54,73,0
8,39,44,35,84,2
8,66,76,54,59,2
8,59,71,37,13,3
8,24,32,71,26,0
8,32,29,70,39,1
8,43,41,43,86,1
8,27,39,68,79,0
8,49,72,64,40,3
8,22,51,67,42,0
8,48,67,43,81,2
8,24,30,73,31,0
8,45,44,21,76,2
8,36,84,74,57,0
8,23,83,30,9,3
8,66,53,58,79,1
8,12,67,39,54,0
8,10,78,41,68,0
8,15,85,64,36,0
8,30,70,54,52,0
8,66,50,59,39,3
8,32,32,51,76,-1
8,71,49,27,45,2
8,68,34,57,54,1
8,42,77,33,46,2
8,56,58,69,83,0
8,16,42,68,33,0
8,35,58,45,72,0
8,22,31,14,77,2
8,35,79,47,55,0
8,37,82,51,25,3
8,45,23,80,37,1
8,27,74,18,57,2
8,40,63,55,67,0
8,67,42,40,50,2
8,55,45,69,62,1
8,51,22,67,37,1
8,74,56,62,50,3
8,35,73,42,18,3
8,29,38,70,51,0
8,13,67,54,81,0
8,72,15,28,64,1
8,72,22,46,31,1
8,41,76,86,37,3
8,43,49,71,68,0
8,48,65,15,77,2
8,61,78,61,40,3
8,51,70,30,57,2
8,49,51,68,71,0
8,36,84,54,66,0
8,20,13,70,21,1
8,68,61,35,70,2
8,39,50,37,76,2
8,73,67,48,46,3
8,23,59,68,45,0
8,71,66,59,72,2
8,8,22,55,81,0
8,67,53,29,87,2
8,8,34,67,39,0
8,42,34,67,35,1
8,38,46,67,60,0
8,30,68,43,36,0
8,59,59,51,86,2
8,21,36,69,31,0
8,50,32,68,64,1
8,68,27,44,47,1
8,67,57,42,35,3
8,28,68,48,64,0
8,69,69,48,52,2
8,38,54,46,74,0
8,65,61,67,53,3
8,22,57,64,68,0
